delay;vin;lock_status;latitude;longitude;altitude;speed;battery_voltage;cabin_temperature;fuel_level
39662;YA-DRIVE-001;0;56.13848648;37.06367478;833.33;133;24,052;22;49
39663;YA-DRIVE-001;0;56.13851435;37.06407200;833.66;134;24,025;22;49
39664;YA-DRIVE-001;0;56.13854298;37.06446881;833.99;132;24,054;22;49
39665;YA-DRIVE-001;0;56.13857616;37.06486400;834.32;132;24,092;22;49
39666;YA-DRIVE-001;0;56.13861166;37.06525905;833.99;135;24,095;22;49
39667;YA-DRIVE-001;0;56.13864976;37.06565553;833.33;134;24,012;22;49
39668;YA-DRIVE-001;0;56.13868897;37.06605310;833.01;135;24,011;22;49
39669;YA-DRIVE-001;0;56.13872803;37.06644657;832.68;134;24,002;22;49
39670;YA-DRIVE-001;0;56.13876730;37.06683377;833.01;135;24,084;22;49
39671;YA-DRIVE-001;0;56.13880293;37.06721268;831.69;135;24,092;22;49
39672;YA-DRIVE-001;0;56.13883556;37.06758110;832.02;135;24,038;22;49
39673;YA-DRIVE-001;0;56.13886359;37.06794377;832.68;134;24,062;22;49
39674;YA-DRIVE-001;0;56.13888704;37.06829722;833.66;134;24,097;22;49
39675;YA-DRIVE-001;0;56.13890754;37.06864262;833.99;136;24,076;22;49
39676;YA-DRIVE-001;0;56.13892427;37.06896868;833.99;135;24,062;22;49
39677;YA-DRIVE-001;0;56.13893682;37.06927257;833.01;136;24,065;22;49
39678;YA-DRIVE-001;0;56.13894767;37.06955460;833.01;135;24,09;22;49
39679;YA-DRIVE-001;0;56.13895825;37.06981632;833.33;137;24,074;22;49
39680;YA-DRIVE-001;0;56.13896628;37.07006315;833.01;133;24,073;22;49
39681;YA-DRIVE-001;0;56.13897517;37.07029712;832.68;132;24,041;22;49
39682;YA-DRIVE-001;0;56.13898560;37.07051706;832.35;130;24,003;22;49
39683;YA-DRIVE-001;0;56.13899905;37.07071517;832.68;127;24,058;22;49
39684;YA-DRIVE-001;0;56.13901589;37.07089081;833.01;123;24,006;22;49
39685;YA-DRIVE-001;0;56.13903280;37.07104350;833.01;118;24,022;22;49
39686;YA-DRIVE-001;0;56.13905011;37.07117160;832.35;113;24,061;22;49
39687;YA-DRIVE-001;0;56.13906532;37.07127069;833.33;106;24,079;22;49
39688;YA-DRIVE-001;0;56.13907616;37.07134342;833.33;99;24,003;22;49
39689;YA-DRIVE-001;0;56.13908370;37.07138721;833.99;91;24,004;22;49
39690;YA-DRIVE-001;0;56.13908244;37.07139435;833.33;81;24,007;22;49
39691;YA-DRIVE-001;0;56.13907573;37.07139684;833.01;75;24,072;22;49
39692;YA-DRIVE-001;0;56.13907437;37.07140866;832.68;69;24,023;22;49
39693;YA-DRIVE-001;0;56.13907440;37.07142919;833.33;64;24,033;22;49
39694;YA-DRIVE-001;0;56.13907841;37.07145043;833.01;59;24,045;22;49
39695;YA-DRIVE-001;0;56.13908279;37.07145871;833.99;54;24,036;22;49
39696;YA-DRIVE-001;0;56.13908214;37.07146416;833.99;49;24,023;22;49
39697;YA-DRIVE-001;0;56.13908084;37.07147031;833.33;45;24,03;22;49
39698;YA-DRIVE-001;0;56.13908010;37.07148292;833.66;42;24,039;22;49
39699;YA-DRIVE-001;0;56.13908735;37.07148058;832.35;38;24,039;22;49
39700;YA-DRIVE-001;0;56.13910119;37.07153143;830.71;42;24,047;22;49
39701;YA-DRIVE-001;0;56.13911980;37.07162385;829.40;45;24,03;22;49
39702;YA-DRIVE-001;0;56.13914055;37.07175437;828.74;49;24,055;22;49
39703;YA-DRIVE-001;0;56.13916605;37.07190241;829.07;53;24,008;22;49
39704;YA-DRIVE-001;0;56.13919421;37.07207599;829.07;59;24,028;22;49
39705;YA-DRIVE-001;0;56.13922774;37.07227003;829.40;65;24,088;22;49
39706;YA-DRIVE-001;0;56.13926680;37.07247889;830.05;71;24,083;22;49
39707;YA-DRIVE-001;0;56.13931089;37.07269363;830.71;77;24,023;22;49
39708;YA-DRIVE-001;0;56.13936195;37.07292245;831.36;81;24,021;22;49
39709;YA-DRIVE-001;0;56.13941875;37.07316072;831.69;87;24,032;22;49
39710;YA-DRIVE-001;0;56.13947855;37.07340867;832.35;91;24,036;22;49
39711;YA-DRIVE-001;0;56.13954696;37.07366634;833.66;95;24,048;22;49
39712;YA-DRIVE-001;0;56.13961788;37.07393048;833.66;99;24,05;22;49
39713;YA-DRIVE-001;0;56.13969438;37.07420173;834.32;101;24,063;22;49
39714;YA-DRIVE-001;0;56.13977766;37.07448582;835.63;104;24,099;22;49
39715;YA-DRIVE-001;0;56.13986304;37.07478052;836.61;109;24,07;22;49
39716;YA-DRIVE-001;0;56.13994429;37.07509156;837.27;109;24,072;22;49
39717;YA-DRIVE-001;0;56.14001828;37.07542246;837.60;112;24,001;22;48
39718;YA-DRIVE-001;0;56.14008543;37.07577488;838.25;115;24,051;22;48
39719;YA-DRIVE-001;0;56.14014858;37.07613980;838.91;117;24,026;22;48
39720;YA-DRIVE-001;0;56.14021229;37.07651429;839.90;119;24,067;22;48
39721;YA-DRIVE-001;0;56.14027645;37.07689550;840.55;119;24,078;22;48
39722;YA-DRIVE-001;0;56.14033808;37.07728449;841.54;121;24,037;22;48
39723;YA-DRIVE-001;0;56.14039507;37.07768694;841.86;124;24,078;22;48
39724;YA-DRIVE-001;0;56.14044369;37.07810091;842.52;123;24,095;22;48
39725;YA-DRIVE-001;0;56.14048526;37.07852316;842.52;126;24,037;22;48
39726;YA-DRIVE-001;0;56.14051853;37.07895719;843.18;126;24,064;22;48
39727;YA-DRIVE-001;0;56.14054659;37.07939838;844.16;128;24,019;22;48
39728;YA-DRIVE-001;0;56.14056902;37.07984604;844.49;128;24,045;22;48
39729;YA-DRIVE-001;0;56.14058823;37.08029161;845.14;129;24,014;22;48
39730;YA-DRIVE-001;0;56.14060565;37.08074274;846.13;129;24,02;22;48
39731;YA-DRIVE-001;0;56.14062138;37.08119585;847.11;130;24,065;22;48
39732;YA-DRIVE-001;0;56.14063081;37.08164914;847.44;130;24,089;22;48
39733;YA-DRIVE-001;0;56.14063411;37.08210430;848.10;130;24,07;22;48
39734;YA-DRIVE-001;0;56.14063343;37.08256122;848.75;131;24,049;22;48
39735;YA-DRIVE-001;0;56.14062893;37.08301811;849.74;131;24,036;22;48
39736;YA-DRIVE-001;0;56.14061783;37.08347534;850.39;132;24,034;22;48
39737;YA-DRIVE-001;0;56.14060072;37.08393332;851.05;133;24,01;22;48
39738;YA-DRIVE-001;0;56.14057570;37.08439140;852.03;132;24,02;22;48
39739;YA-DRIVE-001;0;56.14054525;37.08484630;853.02;132;24,071;22;48
39740;YA-DRIVE-001;0;56.14050927;37.08529732;854.33;134;24,088;22;48
39741;YA-DRIVE-001;0;56.14046953;37.08574713;855.64;133;24,066;22;48
39742;YA-DRIVE-001;0;56.14042824;37.08620074;856.63;132;24,009;22;48
39743;YA-DRIVE-001;0;56.14038634;37.08665393;857.28;134;24,004;22;48
39744;YA-DRIVE-001;0;56.14034105;37.08710786;858.60;135;24,002;22;48
39745;YA-DRIVE-001;0;56.14029288;37.08756102;859.25;134;24,085;22;48
39746;YA-DRIVE-001;0;56.14024028;37.08801217;859.91;135;24,008;22;48
39747;YA-DRIVE-001;0;56.14018212;37.08846129;860.56;135;24,001;22;48
39748;YA-DRIVE-001;0;56.14012043;37.08890864;861.22;135;24,076;22;48
39749;YA-DRIVE-001;0;56.14005428;37.08935759;861.88;134;24,005;22;48
39750;YA-DRIVE-001;0;56.13998558;37.08980314;862.53;136;24,065;22;48
39751;YA-DRIVE-001;0;56.13991311;37.09024572;863.19;136;24,009;22;48
39752;YA-DRIVE-001;0;56.13983759;37.09068379;863.85;135;24,006;22;48
39753;YA-DRIVE-001;0;56.13975728;37.09112138;864.50;135;24,093;22;48
39754;YA-DRIVE-001;0;56.13967198;37.09154998;865.49;136;24,08;22;48
39755;YA-DRIVE-001;0;56.13958025;37.09197691;866.47;135;24,065;22;48
39756;YA-DRIVE-001;0;56.13948388;37.09240094;867.45;136;24,063;22;48
39757;YA-DRIVE-001;0;56.13938503;37.09282240;868.11;134;24,051;22;48
39758;YA-DRIVE-001;0;56.13928427;37.09324379;868.77;137;24,066;22;48
39759;YA-DRIVE-001;0;56.13917883;37.09365859;869.75;135;24,072;22;48
39760;YA-DRIVE-001;0;56.13906590;37.09406468;869.75;136;24,05;22;48
39761;YA-DRIVE-001;0;56.13895639;37.09446904;869.09;136;24,041;22;48
39762;YA-DRIVE-001;0;56.13883757;37.09487399;868.44;137;24,024;22;48
39763;YA-DRIVE-001;0;56.13871471;37.09527577;869.42;134;24,089;22;48
39764;YA-DRIVE-001;0;56.13859187;37.09567261;870.08;135;24,059;22;48
39765;YA-DRIVE-001;0;56.13846292;37.09606574;872.38;135;24,069;22;48
39766;YA-DRIVE-001;0;56.13832915;37.09645579;871.72;137;24,075;22;48
39767;YA-DRIVE-001;0;56.13819318;37.09684479;872.38;134;24,075;22;48
39768;YA-DRIVE-001;0;56.13805292;37.09723440;873.03;136;24,049;22;48
39769;YA-DRIVE-001;0;56.13790669;37.09762092;873.03;136;24,098;22;48
39770;YA-DRIVE-001;0;56.13775471;37.09800301;873.36;135;24,016;22;48
39771;YA-DRIVE-001;0;56.13759741;37.09838156;874.34;136;24,038;22;48
39772;YA-DRIVE-001;0;56.13743588;37.09875894;875.33;134;24,094;22;48
39773;YA-DRIVE-001;0;56.13727091;37.09913408;876.64;134;24,007;22;48
39774;YA-DRIVE-001;0;56.13710210;37.09950529;877.95;136;24,044;22;48
39775;YA-DRIVE-001;0;56.13692908;37.09987273;879.59;136;24,085;22;48
39776;YA-DRIVE-001;0;56.13675327;37.10023549;880.25;135;24,094;22;48
39777;YA-DRIVE-001;0;56.13657295;37.10059228;881.23;137;24,011;22;48
39778;YA-DRIVE-001;0;56.13638898;37.10094330;882.22;136;24,092;22;48
39779;YA-DRIVE-001;0;56.13620196;37.10128874;883.20;136;24,093;22;48
39780;YA-DRIVE-001;0;56.13601155;37.10162666;883.86;135;24,079;22;48
39781;YA-DRIVE-001;0;56.13581799;37.10196093;884.51;136;24,067;22;48
39782;YA-DRIVE-001;0;56.13562064;37.10228965;885.50;136;24,052;22;48
39783;YA-DRIVE-001;0;56.13541958;37.10261537;885.83;136;24,065;22;48
39784;YA-DRIVE-001;0;56.13521485;37.10293637;886.15;136;24,037;22;48
39785;YA-DRIVE-001;0;56.13500575;37.10325285;886.81;137;24,042;22;48
39786;YA-DRIVE-001;0;56.13478916;37.10356362;887.47;136;24,072;22;48
39787;YA-DRIVE-001;0;56.13456776;37.10386819;888.12;135;24,051;22;48
39788;YA-DRIVE-001;0;56.13434169;37.10416599;888.78;136;24,015;22;48
39789;YA-DRIVE-001;0;56.13411199;37.10445914;889.11;135;24,016;22;48
39790;YA-DRIVE-001;0;56.13387713;37.10474691;889.44;137;24,09;22;48
39791;YA-DRIVE-001;0;56.13363806;37.10502912;889.76;136;24,098;22;48
39792;YA-DRIVE-001;0;56.13339527;37.10530582;889.76;135;24,003;22;48
39793;YA-DRIVE-001;0;56.13314767;37.10557704;889.76;135;24,089;22;48
39794;YA-DRIVE-001;0;56.13289608;37.10584299;889.76;136;24,02;22;48
39795;YA-DRIVE-001;0;56.13264022;37.10610180;889.44;136;24,076;22;48
39796;YA-DRIVE-001;0;56.13237862;37.10634703;888.45;135;24,067;22;48
39797;YA-DRIVE-001;0;56.13211427;37.10658393;888.12;136;24,005;22;48
39798;YA-DRIVE-001;0;56.13184606;37.10681092;888.12;135;24,047;22;48
39799;YA-DRIVE-001;0;56.13157340;37.10703035;887.47;137;24,09;22;48
39800;YA-DRIVE-001;0;56.13129628;37.10724280;886.81;135;24,046;22;48
39801;YA-DRIVE-001;0;56.13101619;37.10745090;885.83;137;24,012;22;48
39802;YA-DRIVE-001;0;56.13073531;37.10765182;885.17;136;24,091;22;48
39803;YA-DRIVE-001;0;56.13045304;37.10784655;884.19;135;24,094;22;48
39804;YA-DRIVE-001;0;56.13017080;37.10803615;882.87;135;24,059;22;48
39805;YA-DRIVE-001;0;56.12988862;37.10822513;881.23;137;24,001;22;48
39806;YA-DRIVE-001;0;56.12960853;37.10841328;880.58;136;24,005;22;48
39807;YA-DRIVE-001;0;56.12932710;37.10859918;879.27;134;24,052;22;48
39808;YA-DRIVE-001;0;56.12904527;37.10878481;877.62;136;24,004;22;48
39809;YA-DRIVE-001;0;56.12876201;37.10897003;875.66;136;24,096;22;48
39810;YA-DRIVE-001;0;56.12848044;37.10915426;874.02;134;24,022;22;48
39811;YA-DRIVE-001;0;56.12820030;37.10933680;872.38;136;24,095;22;48
39812;YA-DRIVE-001;0;56.12791864;37.10952014;870.08;136;24,081;22;48
39813;YA-DRIVE-001;0;56.12763575;37.10970554;867.78;136;24,008;22;48
39814;YA-DRIVE-001;0;56.12735281;37.10989388;865.49;136;24,073;22;48
39815;YA-DRIVE-001;0;56.12707139;37.11008210;862.86;135;24,021;22;48
39816;YA-DRIVE-001;0;56.12678974;37.11026958;860.56;135;24,039;22;48
39817;YA-DRIVE-001;0;56.12650834;37.11045732;857.94;136;24,084;22;48
39818;YA-DRIVE-001;0;56.12622789;37.11064361;854.99;136;24,075;22;48
39819;YA-DRIVE-001;0;56.12594729;37.11082916;852.03;135;24,084;22;48
39820;YA-DRIVE-001;0;56.12566641;37.11101496;849.08;136;24,056;22;48
39821;YA-DRIVE-001;0;56.12538561;37.11120134;846.13;135;24,01;22;48
39822;YA-DRIVE-001;0;56.12510354;37.11138869;843.50;135;24,023;22;48
39823;YA-DRIVE-001;0;56.12482063;37.11157717;841.21;136;24,068;22;48
39824;YA-DRIVE-001;0;56.12453830;37.11176354;838.58;136;24,009;22;48
39825;YA-DRIVE-001;0;56.12425873;37.11194864;835.96;134;24,002;22;48
39826;YA-DRIVE-001;0;56.12397880;37.11213422;834.32;137;24,009;22;48
39827;YA-DRIVE-001;0;56.12369743;37.11231973;833.01;135;24,013;22;48
39828;YA-DRIVE-001;0;56.12341792;37.11250538;832.02;135;24,084;22;48
39829;YA-DRIVE-001;0;56.12313899;37.11269015;831.36;136;24,099;22;48
39830;YA-DRIVE-001;0;56.12286061;37.11287516;831.69;137;24,068;22;48
39831;YA-DRIVE-001;0;56.12258372;37.11305913;831.69;134;24,02;22;48
39832;YA-DRIVE-001;0;56.12230716;37.11324218;832.35;136;24,086;22;48
39833;YA-DRIVE-001;0;56.12203143;37.11342543;832.35;137;24,051;22;48
39834;YA-DRIVE-001;0;56.12175156;37.11361012;833.01;137;24,054;22;48
39835;YA-DRIVE-001;0;56.12147132;37.11379468;833.01;136;24,025;22;48
39836;YA-DRIVE-001;0;56.12119105;37.11397695;833.33;137;24,078;22;48
39837;YA-DRIVE-001;0;56.12091033;37.11415626;833.99;136;24,082;22;48
39838;YA-DRIVE-001;0;56.12063130;37.11434056;834.65;137;24,093;22;48
39839;YA-DRIVE-001;0;56.12035198;37.11452678;834.97;136;24,094;22;48
39840;YA-DRIVE-001;0;56.12007184;37.11471339;835.30;135;24,071;22;48
39841;YA-DRIVE-001;0;56.11979236;37.11489966;835.63;135;24,061;22;48
39842;YA-DRIVE-001;0;56.11951241;37.11508673;835.96;136;24,052;22;48
39843;YA-DRIVE-001;0;56.11923237;37.11527421;836.29;137;24,069;22;48
39844;YA-DRIVE-001;0;56.11895305;37.11546724;836.61;137;24,021;22;48
39845;YA-DRIVE-001;0;56.11867502;37.11566368;836.94;137;24,026;22;48
39846;YA-DRIVE-001;0;56.11839800;37.11586281;837.27;137;24,093;22;48
39847;YA-DRIVE-001;0;56.11812393;37.11607234;837.93;135;24,002;22;48
39848;YA-DRIVE-001;0;56.11785103;37.11628764;838.25;137;24,053;22;48
39849;YA-DRIVE-001;0;56.11757881;37.11650788;838.91;136;24,032;22;48
39850;YA-DRIVE-001;0;56.11730865;37.11673411;839.24;137;24,068;22;48
39851;YA-DRIVE-001;0;56.11703985;37.11697395;839.57;137;24,058;22;48
39852;YA-DRIVE-001;0;56.11677440;37.11721386;840.55;137;24,019;22;48
39853;YA-DRIVE-001;0;56.11650883;37.11746242;841.54;136;24,055;22;48
39854;YA-DRIVE-001;0;56.11624669;37.11772172;842.19;138;24,021;22;48
39855;YA-DRIVE-001;0;56.11598830;37.11798890;843.18;135;24,006;22;48
39856;YA-DRIVE-001;0;56.11573180;37.11825974;843.83;137;24,095;22;47
39857;YA-DRIVE-001;0;56.11547593;37.11853286;844.49;135;24,079;22;47
39858;YA-DRIVE-001;0;56.11521897;37.11881195;845.14;135;24,064;22;47
39859;YA-DRIVE-001;0;56.11496277;37.11909389;845.80;135;24,09;22;47
39860;YA-DRIVE-001;0;56.11470565;37.11937487;845.80;134;24,1;22;47
39861;YA-DRIVE-001;0;56.11445312;37.11965742;846.46;136;24,062;22;47
39862;YA-DRIVE-001;0;56.11420111;37.11994505;846.46;136;24,095;22;47
39863;YA-DRIVE-001;0;56.11395005;37.12023751;846.46;135;24,058;22;47
39864;YA-DRIVE-001;0;56.11370073;37.12053395;845.80;136;24,005;22;47
39865;YA-DRIVE-001;0;56.11345240;37.12083613;845.47;137;24,02;22;47
39866;YA-DRIVE-001;0;56.11320558;37.12113856;845.47;135;24,038;22;47
39867;YA-DRIVE-001;0;56.11296019;37.12144261;845.14;137;24,013;22;47
39868;YA-DRIVE-001;0;56.11271513;37.12175034;844.49;136;24,024;22;47
39869;YA-DRIVE-001;0;56.11247441;37.12206324;843.83;136;24,095;22;47
39870;YA-DRIVE-001;0;56.11223932;37.12238380;843.83;137;24,005;22;47
39871;YA-DRIVE-001;0;56.11200421;37.12271412;841.86;136;24,012;22;47
39872;YA-DRIVE-001;0;56.11177293;37.12304932;840.88;135;24,084;22;47
39873;YA-DRIVE-001;0;56.11154262;37.12338969;840.22;136;24,03;22;47
39874;YA-DRIVE-001;0;56.11131364;37.12373196;838.58;135;24,03;22;47
39875;YA-DRIVE-001;0;56.11108686;37.12408303;836.29;134;24,034;22;47
39876;YA-DRIVE-001;0;56.11086180;37.12443622;834.97;136;24,042;22;47
39877;YA-DRIVE-001;0;56.11063830;37.12479715;832.35;134;24,089;22;47
39878;YA-DRIVE-001;0;56.11041749;37.12516269;830.05;136;24,045;22;47
39879;YA-DRIVE-001;0;56.11019899;37.12553087;827.43;135;24,075;22;47
39880;YA-DRIVE-001;0;56.10998312;37.12590318;825.46;135;24,001;22;47
39881;YA-DRIVE-001;0;56.10977077;37.12628141;824.15;134;24,082;22;47
39882;YA-DRIVE-001;0;56.10956055;37.12665826;821.52;134;24,062;22;47
39883;YA-DRIVE-001;0;56.10936103;37.12705612;831.69;136;24,018;22;47
39884;YA-DRIVE-001;0;56.10914694;37.12745038;829.07;134;24,012;22;47
39885;YA-DRIVE-001;0;56.10894284;37.12783994;827.43;136;24,087;22;47
39886;YA-DRIVE-001;0;56.10873990;37.12822903;823.49;136;24,037;22;47
39887;YA-DRIVE-001;0;56.10854257;37.12862548;822.18;136;24,094;22;47
39888;YA-DRIVE-001;0;56.10834862;37.12902535;820.54;134;24,044;22;47
39889;YA-DRIVE-001;0;56.10815412;37.12942750;817.59;137;24,016;22;47
39890;YA-DRIVE-001;0;56.10796045;37.12983508;814.63;136;24,031;22;47
39891;YA-DRIVE-001;0;56.10776948;37.13024197;811.02;136;24,075;22;47
39892;YA-DRIVE-001;0;56.10758404;37.13065148;808.40;136;24,027;22;47
39893;YA-DRIVE-001;0;56.10739611;37.13106844;802.82;136;24,02;22;47
39894;YA-DRIVE-001;0;56.10721370;37.13148979;799.54;137;24,096;22;47
39895;YA-DRIVE-001;0;56.10703529;37.13191945;795.93;137;24,003;22;47
39896;YA-DRIVE-001;0;56.10685951;37.13235168;792.32;135;24,002;22;47
39897;YA-DRIVE-001;0;56.10668422;37.13278307;789.37;136;24,079;22;47
39898;YA-DRIVE-001;0;56.10651076;37.13321431;785.43;136;24,011;22;47
39899;YA-DRIVE-001;0;56.10633837;37.13365249;780.51;135;24,078;22;47
39900;YA-DRIVE-001;0;56.10616888;37.13409262;776.25;137;24,062;22;47
39901;YA-DRIVE-001;0;56.10600250;37.13453618;771.33;137;24,018;22;47
39902;YA-DRIVE-001;0;56.10583980;37.13498528;766.40;136;24,033;22;47
39903;YA-DRIVE-001;0;56.10568373;37.13543861;763.12;136;24,034;22;47
39904;YA-DRIVE-001;0;56.10553112;37.13589550;759.51;137;24,046;22;47
39905;YA-DRIVE-001;0;56.10538090;37.13635487;755.91;137;24,025;22;47
39906;YA-DRIVE-001;0;56.10523332;37.13681652;752.95;136;24,003;22;47
39907;YA-DRIVE-001;0;56.10508613;37.13727858;749.34;135;24,009;22;47
39908;YA-DRIVE-001;0;56.10494018;37.13774344;745.41;137;24,029;22;47
39909;YA-DRIVE-001;0;56.10479852;37.13821438;742.13;136;24,047;22;47
39910;YA-DRIVE-001;0;56.10465911;37.13868487;738.52;136;24,004;22;47
39911;YA-DRIVE-001;0;56.10452352;37.13915985;734.91;136;24,083;22;47
39912;YA-DRIVE-001;0;56.10439104;37.13963488;731.96;136;24,028;22;47
39913;YA-DRIVE-001;0;56.10426699;37.14008212;729.00;135;24,078;22;47
39914;YA-DRIVE-001;0;56.10415864;37.14047521;727.36;136;24,012;22;47
39915;YA-DRIVE-001;0;56.10406397;37.14081269;725.39;134;24,048;22;47
39916;YA-DRIVE-001;0;56.10398669;37.14109601;724.08;136;24,078;22;47
39917;YA-DRIVE-001;0;56.10392663;37.14131165;723.10;134;24,087;22;47
39918;YA-DRIVE-001;0;56.10388301;37.14146276;721.13;126;24,039;22;47
39919;YA-DRIVE-001;0;56.10384521;37.14157293;720.14;119;24,073;22;47
39920;YA-DRIVE-001;0;56.10380493;37.14164730;718.83;113;24,083;22;47
39921;YA-DRIVE-001;0;56.10376756;37.14169513;718.50;105;24,022;22;47
39922;YA-DRIVE-001;0;56.10374697;37.14173154;718.18;97;24,067;22;47
39923;YA-DRIVE-001;0;56.10373900;37.14175876;718.18;89;24,06;22;47
39924;YA-DRIVE-001;0;56.10373966;37.14176226;717.85;79;24,099;22;47
39925;YA-DRIVE-001;0;56.10374116;37.14175833;718.83;73;24,053;22;47
39926;YA-DRIVE-001;0;56.10374270;37.14175342;719.49;67;24,019;22;47
39927;YA-DRIVE-001;0;56.10374518;37.14174482;720.14;62;24,007;22;47
39928;YA-DRIVE-001;0;56.10374526;37.14174480;720.14;0;24,078;22,00;47
39929;YA-DRIVE-001;0;56.10374541;37.14174476;720.14;0;24,042;22,00;47
39930;YA-DRIVE-001;0;56.10374612;37.14174523;720.14;32;24,044;22;47
39931;YA-DRIVE-001;0;56.10374623;37.14174626;720.14;16;24,013;22;47
39932;YA-DRIVE-001;0;56.10374670;37.14174668;720.14;0;24,01;22,00;47
39933;YA-DRIVE-001;0;56.10374671;37.14174680;720.14;0;24,036;22,00;47
39934;YA-DRIVE-001;0;56.10374691;37.14174699;720.14;0;24,03;22,00;47
39935;YA-DRIVE-001;0;56.10374694;37.14174703;720.14;0;24,029;22,00;47
39936;YA-DRIVE-001;0;56.10374681;37.14174680;720.14;0;24,037;22,00;47
39937;YA-DRIVE-001;0;56.10374681;37.14174676;720.14;0;24,046;22,00;47
39938;YA-DRIVE-001;0;56.10374707;37.14174667;720.47;0;24,026;22,00;47
39939;YA-DRIVE-001;0;56.10374702;37.14174665;720.47;0;24,02;22,00;47
39940;YA-DRIVE-001;0;56.10374713;37.14174647;720.47;0;24,046;22,00;47
39941;YA-DRIVE-001;0;56.10374728;37.14174630;720.47;0;24,027;22,00;47
39942;YA-DRIVE-001;0;56.10374738;37.14174616;720.80;0;24,054;22,00;47
39943;YA-DRIVE-001;0;56.10374746;37.14174587;720.80;0;24,012;22,00;47
39944;YA-DRIVE-001;0;56.10374760;37.14174556;720.80;0;24,035;22,00;47
39945;YA-DRIVE-001;0;56.10374779;37.14174523;721.13;0;24,09;22,00;47
39946;YA-DRIVE-001;0;56.10374783;37.14174505;721.13;0;24,09;22,00;47
39947;YA-DRIVE-001;0;56.10374791;37.14174474;721.46;0;24,017;22,00;47
39948;YA-DRIVE-001;0;56.10374788;37.14174487;721.46;0;24,033;22,00;47
39949;YA-DRIVE-001;0;56.10374812;37.14174500;721.46;0;24,028;22,00;47
39950;YA-DRIVE-001;0;56.10374837;37.14174504;721.78;0;24,042;22,00;47
39951;YA-DRIVE-001;0;56.10374864;37.14174514;721.78;0;24,076;22,00;47
39952;YA-DRIVE-001;0;56.10374890;37.14174512;721.78;0;24,04;22,00;47
39953;YA-DRIVE-001;0;56.10374924;37.14174523;721.78;0;24,007;22,00;47
39954;YA-DRIVE-001;0;56.10374949;37.14174507;722.11;0;24,036;22,00;47
39955;YA-DRIVE-001;0;56.10374944;37.14174493;722.11;0;24,078;22,00;47
39956;YA-DRIVE-001;0;56.10374940;37.14174476;722.11;0;24,071;22,00;47
39957;YA-DRIVE-001;0;56.10374944;37.14174440;722.11;0;24,064;22,00;47
39958;YA-DRIVE-001;0;56.10374958;37.14174398;722.44;0;24,063;22,00;47
39959;YA-DRIVE-001;0;56.10374947;37.14174379;722.44;0;24,017;22,00;47
39960;YA-DRIVE-001;0;56.10374972;37.14174363;722.77;0;24,045;22,00;47
39961;YA-DRIVE-001;0;56.10374970;37.14174358;722.77;0;24,08;22,00;47
39962;YA-DRIVE-001;0;56.10374966;37.14174352;722.77;0;24,064;22,00;47
39963;YA-DRIVE-001;0;56.10374963;37.14174345;722.77;0;24,08;22,00;47
39964;YA-DRIVE-001;0;56.10374962;37.14174338;722.77;0;24,067;22,00;47
39965;YA-DRIVE-001;0;56.10374958;37.14174334;722.77;0;24,065;22,00;47
39966;YA-DRIVE-001;0;56.10374955;37.14174327;722.77;0;24,073;22,00;47
39967;YA-DRIVE-001;0;56.10374951;37.14174318;722.77;0;24,078;22,00;47
39968;YA-DRIVE-001;0;56.10374947;37.14174308;722.77;0;24,013;22,00;47
39969;YA-DRIVE-001;0;56.10374948;37.14174294;722.77;0;24,013;22,00;47
39970;YA-DRIVE-001;0;56.10374947;37.14174283;722.77;0;24,001;22,00;47
39971;YA-DRIVE-001;0;56.10374944;37.14174274;722.77;0;24,027;22,00;47
39972;YA-DRIVE-001;0;56.10374939;37.14174264;722.77;0;24,022;22,00;47
39973;YA-DRIVE-001;0;56.10374935;37.14174254;722.77;0;24,084;22,00;47
39974;YA-DRIVE-001;0;56.10374931;37.14174243;722.77;0;24,081;22,00;47
39975;YA-DRIVE-001;0;56.10374930;37.14174232;722.77;0;24,049;22,00;47
39976;YA-DRIVE-001;0;56.10374929;37.14174221;722.77;0;24,024;22,00;47
39977;YA-DRIVE-001;0;56.10374929;37.14174212;722.77;0;24,051;22,00;47
39978;YA-DRIVE-001;0;56.10374929;37.14174204;722.77;0;24,04;22,00;47
39979;YA-DRIVE-001;0;56.10374929;37.14174198;722.77;0;24,02;22,00;47
39980;YA-DRIVE-001;0;56.10374928;37.14174192;722.77;0;24,051;22,00;47
39981;YA-DRIVE-001;0;56.10374929;37.14174186;722.77;0;24,065;22,00;47
39982;YA-DRIVE-001;0;56.10374926;37.14174176;722.77;0;24,055;22,00;47
39983;YA-DRIVE-001;0;56.10374923;37.14174171;722.77;0;24,064;22,00;47
39984;YA-DRIVE-001;0;56.10374919;37.14174163;722.77;0;24,004;22,00;47
39985;YA-DRIVE-001;0;56.10374919;37.14174154;722.77;0;24,074;22,00;47
39986;YA-DRIVE-001;0;56.10374921;37.14174141;722.77;0;24,088;22,00;47
39987;YA-DRIVE-001;0;56.10374922;37.14174130;722.77;0;24,036;22,00;47
39988;YA-DRIVE-001;0;56.10374920;37.14174121;722.77;0;24,045;22,00;47
39989;YA-DRIVE-001;0;56.10374919;37.14174113;723.10;0;24,02;22,00;47
39990;YA-DRIVE-001;0;56.10374919;37.14174102;723.10;0;24,001;22,00;47
