device_id;datetime;latitude;longitude;altitude;speed;battery_voltage;cabin_temperature;fuel_level
;;56.14026731;37.05234435;782.15;123;24,065;22;49
;;56.14019350;37.05253702;783.46;123;24,064;22;49
;;56.14010213;37.05271539;784.78;124;24,052;22;49
;;56.13999868;37.05288377;786.75;126;24,037;22;49
;;56.13989080;37.05305579;788.71;127;24,02;22;49
;;56.13977962;37.05323388;790.35;126;24,089;22;49
;;56.13966468;37.05341842;792.32;127;24,009;22;49
;;56.13954592;37.05360822;793.96;128;24,073;22;49
;;56.13941804;37.05380045;795.93;130;24,002;22;49
;;56.13929022;37.05400191;797.90;130;24,09;22;49
;;56.13916147;37.05421192;802.49;130;24,008;22;49
;;56.13902451;37.05442569;805.45;131;24,047;22;49
;;56.13888893;37.05465145;812.01;131;24,097;22;49
;;56.13874929;37.05488060;815.94;132;24,08;22;49
;;56.13860668;37.05511029;819.88;131;24,053;22;49
;;56.13846446;37.05533721;821.85;133;24,09;22;49
;;56.13834387;37.05554327;823.82;131;24,032;22;49
;;56.13821421;37.05574907;825.46;132;24,077;22;49
;;56.13805833;37.05597456;827.76;134;24,011;22;49
;;56.13790672;37.05619497;830.38;132;24,056;22;49
;;56.13775920;37.05641220;832.02;133;24,028;22;49
;;56.13761553;37.05662603;833.01;134;24,046;22;49
;;56.13747992;37.05683555;834.65;133;24,017;22;49
;;56.13734812;37.05703610;834.97;132;24,031;22;49
;;56.13722328;37.05722483;835.63;135;24,084;22;49
;;56.13710372;37.05740047;835.63;135;24,077;22;49
;;56.13698616;37.05755685;835.30;134;24,053;22;49
;;56.13686534;37.05768835;834.65;132;24,077;22;49
;;56.13674428;37.05778611;834.65;128;24,041;22;49
;;56.13662072;37.05784449;835.30;123;24,007;22;49
;;56.13650396;37.05786121;834.97;115;24,01;22;49
;;56.13639462;37.05783090;834.65;113;24,064;22;49
;;56.13629669;37.05776530;834.65;112;24,034;22;49
;;56.13620954;37.05766916;834.32;111;24,053;22;49
;;56.13613490;37.05754278;834.32;110;24,048;22;49
;;56.13607746;37.05739084;834.65;110;24,025;22;49
;;56.13603608;37.05722108;834.65;110;24,064;22;49
;;56.13601410;37.05703357;834.97;109;24,031;22;49
;;56.13601267;37.05684109;834.97;107;24,033;22;49
;;56.13603434;37.05664737;834.32;109;24,016;22;49
;;56.13607549;37.05645971;833.66;110;24,054;22;49
;;56.13613947;37.05628023;833.33;112;24,05;22;49
;;56.13621865;37.05611193;831.36;112;24,093;22;49
;;56.13631096;37.05594659;830.05;115;24,079;22;49
;;56.13640743;37.05577792;829.40;116;24,023;22;49
;;56.13650965;37.05560497;827.43;118;24,076;22;49
;;56.13661569;37.05542789;825.79;119;24,029;22;49
;;56.13672681;37.05524777;824.48;121;24,017;22;49
;;56.13683812;37.05506413;823.16;122;24,097;22;49
;;56.13695030;37.05487694;821.19;125;24,015;22;49
;;56.13706567;37.05468630;819.88;124;24,051;22;49
;;56.13717875;37.05449411;819.23;126;24,069;22;49
;;56.13729188;37.05430502;818.57;127;24,024;22;49
;;56.13740360;37.05412706;818.24;128;24,072;22;49
;;56.13751670;37.05396886;819.23;128;24,005;22;49
;;56.13763479;37.05385115;820.54;125;24,072;22;49
;;56.13775525;37.05378219;822.18;119;24,058;22;49
;;56.13787623;37.05376464;823.49;113;24,064;22;49
;;56.13799426;37.05380057;825.13;112;24,096;22;49
;;56.13810475;37.05388303;826.12;113;24,018;22;49
;;56.13820107;37.05400467;827.76;113;24,012;22;49
;;56.13827937;37.05416596;829.40;114;24,061;22;49
;;56.13833811;37.05436750;830.38;119;24,029;22;49
;;56.13837465;37.05459005;831.36;117;24,098;22;49
;;56.13838875;37.05483516;832.68;119;24,081;22;49
;;56.13838981;37.05508905;833.66;119;24,011;22;49
;;56.13838338;37.05535585;834.32;123;24,078;22;49
;;56.13837383;37.05563388;833.99;123;24,072;22;49
;;56.13836284;37.05592500;833.66;125;24,073;22;49
;;56.13835201;37.05622915;833.01;125;24,05;22;49
;;56.13834017;37.05654305;831.36;127;24,003;22;49
;;56.13833046;37.05686293;830.05;127;24,028;22;49
;;56.13832166;37.05719191;828.08;129;24,008;22;49
;;56.13831438;37.05752985;826.12;129;24,023;22;49
;;56.13831015;37.05787823;824.15;131;24,066;22;49
;;56.13830769;37.05823673;823.82;129;24,06;22;49
;;56.13830610;37.05860595;823.82;130;24,082;22;49
;;56.13830547;37.05897954;824.48;131;24,087;22;49
;;56.13830725;37.05935823;825.13;130;24,068;22;49
;;56.13831117;37.05973787;826.12;132;24,062;22;49
;;56.13831695;37.06012016;826.77;131;24,031;22;49
;;56.13832519;37.06050699;827.43;133;24,061;22;49
;;56.13833789;37.06089671;828.41;132;24,086;22;49
;;56.13835212;37.06128822;829.07;132;24,092;22;49
;;56.13836831;37.06168314;830.05;132;24,082;22;49
;;56.13838705;37.06207909;830.71;133;24,049;22;49
;;56.13840744;37.06247663;831.69;133;24,09;22;49
;;56.13843088;37.06287648;832.35;133;24,093;22;49
;;56.13845813;37.06327600;832.68;132;24,074;22;49
;;56.13848648;37.06367478;833.33;133;24,052;22;49
;;56.13851435;37.06407200;833.66;134;24,025;22;49
;;56.13854298;37.06446881;833.99;132;24,054;22;49
;;56.13857616;37.06486400;834.32;132;24,092;22;49
;;56.13861166;37.06525905;833.99;135;24,095;22;49
;;56.13864976;37.06565553;833.33;134;24,012;22;49
;;56.13868897;37.06605310;833.01;135;24,011;22;49
;;56.13872803;37.06644657;832.68;134;24,002;22;49
;;56.13876730;37.06683377;833.01;135;24,084;22;49
;;56.13880293;37.06721268;831.69;135;24,092;22;49
;;56.13883556;37.06758110;832.02;135;24,038;22;49
;;56.13886359;37.06794377;832.68;134;24,062;22;49
;;56.13888704;37.06829722;833.66;134;24,097;22;49
;;56.13890754;37.06864262;833.99;136;24,076;22;49
;;56.13892427;37.06896868;833.99;135;24,062;22;49
;;56.13893682;37.06927257;833.01;136;24,065;22;49
;;56.13894767;37.06955460;833.01;135;24,09;22;49
;;56.13895825;37.06981632;833.33;137;24,074;22;49
;;56.13896628;37.07006315;833.01;133;24,073;22;49
;;56.13897517;37.07029712;832.68;132;24,041;22;49
;;56.13898560;37.07051706;832.35;130;24,003;22;49
;;56.13899905;37.07071517;832.68;127;24,058;22;49
;;56.13901589;37.07089081;833.01;123;24,006;22;49
;;56.13903280;37.07104350;833.01;118;24,022;22;49
;;56.13905011;37.07117160;832.35;113;24,061;22;49
;;56.13906532;37.07127069;833.33;106;24,079;22;49
;;56.13907616;37.07134342;833.33;99;24,003;22;49
;;56.13908370;37.07138721;833.99;91;24,004;22;49
;;56.13908244;37.07139435;833.33;81;24,007;22;49
;;56.13907573;37.07139684;833.01;75;24,072;22;49
;;56.13907437;37.07140866;832.68;69;24,023;22;49
;;56.13907440;37.07142919;833.33;64;24,033;22;49
;;56.13907841;37.07145043;833.01;59;24,045;22;49
;;56.13908279;37.07145871;833.99;54;24,036;22;49
;;56.13908214;37.07146416;833.99;49;24,023;22;49
;;56.13908084;37.07147031;833.33;45;24,03;22;49
;;56.13908010;37.07148292;833.66;42;24,039;22;49
;;56.13908735;37.07148058;832.35;38;24,039;22;49
;;56.13910119;37.07153143;830.71;42;24,047;22;49
;;56.13911980;37.07162385;829.40;45;24,03;22;49
;;56.13914055;37.07175437;828.74;49;24,055;22;49
;;56.13916605;37.07190241;829.07;53;24,008;22;49
;;56.13919421;37.07207599;829.07;59;24,028;22;49
;;56.13922774;37.07227003;829.40;65;24,088;22;49
;;56.13926680;37.07247889;830.05;71;24,083;22;49
;;56.13931089;37.07269363;830.71;77;24,023;22;49
;;56.13936195;37.07292245;831.36;81;24,021;22;49
;;56.13941875;37.07316072;831.69;87;24,032;22;49
;;56.13947855;37.07340867;832.35;91;24,036;22;49
;;56.13954696;37.07366634;833.66;95;24,048;22;49
;;56.13961788;37.07393048;833.66;99;24,05;22;49
;;56.13969438;37.07420173;834.32;101;24,063;22;49
;;56.13977766;37.07448582;835.63;104;24,099;22;49
;;56.13986304;37.07478052;836.61;109;24,07;22;49
;;56.13994429;37.07509156;837.27;109;24,072;22;49
;;56.14001828;37.07542246;837.60;112;24,001;22;48
;;56.14008543;37.07577488;838.25;115;24,051;22;48
;;56.14014858;37.07613980;838.91;117;24,026;22;48
;;56.14021229;37.07651429;839.90;119;24,067;22;48
;;56.14027645;37.07689550;840.55;119;24,078;22;48
;;56.14033808;37.07728449;841.54;121;24,037;22;48
;;56.14039507;37.07768694;841.86;124;24,078;22;48
;;56.14044369;37.07810091;842.52;123;24,095;22;48
;;56.14048526;37.07852316;842.52;126;24,037;22;48
;;56.14051853;37.07895719;843.18;126;24,064;22;48
;;56.14054659;37.07939838;844.16;128;24,019;22;48
;;56.14056902;37.07984604;844.49;128;24,045;22;48
;;56.14058823;37.08029161;845.14;129;24,014;22;48
;;56.14060565;37.08074274;846.13;129;24,02;22;48
;;56.14062138;37.08119585;847.11;130;24,065;22;48
;;56.14063081;37.08164914;847.44;130;24,089;22;48
;;56.14063411;37.08210430;848.10;130;24,07;22;48
;;56.14063343;37.08256122;848.75;131;24,049;22;48
;;56.14062893;37.08301811;849.74;131;24,036;22;48
;;56.14061783;37.08347534;850.39;132;24,034;22;48
;;56.14060072;37.08393332;851.05;133;24,01;22;48
;;56.14057570;37.08439140;852.03;132;24,02;22;48
;;56.14054525;37.08484630;853.02;132;24,071;22;48
;;56.14050927;37.08529732;854.33;134;24,088;22;48
;;56.14046953;37.08574713;855.64;133;24,066;22;48
;;56.14042824;37.08620074;856.63;132;24,009;22;48
;;56.14038634;37.08665393;857.28;134;24,004;22;48
;;56.14034105;37.08710786;858.60;135;24,002;22;48
;;56.14029288;37.08756102;859.25;134;24,085;22;48
;;56.14024028;37.08801217;859.91;135;24,008;22;48
;;56.14018212;37.08846129;860.56;135;24,001;22;48
;;56.14012043;37.08890864;861.22;135;24,076;22;48
;;56.14005428;37.08935759;861.88;134;24,005;22;48
;;56.13998558;37.08980314;862.53;136;24,065;22;48
;;56.13991311;37.09024572;863.19;136;24,009;22;48
;;56.13983759;37.09068379;863.85;135;24,006;22;48
;;56.13975728;37.09112138;864.50;135;24,093;22;48
;;56.13967198;37.09154998;865.49;136;24,08;22;48
;;56.13958025;37.09197691;866.47;135;24,065;22;48
;;56.13948388;37.09240094;867.45;136;24,063;22;48
;;56.13938503;37.09282240;868.11;134;24,051;22;48
;;56.13928427;37.09324379;868.77;137;24,066;22;48
;;56.13917883;37.09365859;869.75;135;24,072;22;48
;;56.13906590;37.09406468;869.75;136;24,05;22;48
;;56.13895639;37.09446904;869.09;136;24,041;22;48
;;56.13883757;37.09487399;868.44;137;24,024;22;48
;;56.13871471;37.09527577;869.42;134;24,089;22;48
;;56.13859187;37.09567261;870.08;135;24,059;22;48
;;56.13846292;37.09606574;872.38;135;24,069;22;48
;;56.13832915;37.09645579;871.72;137;24,075;22;48
;;56.13819318;37.09684479;872.38;134;24,075;22;48
;;56.13805292;37.09723440;873.03;136;24,049;22;48
;;56.13790669;37.09762092;873.03;136;24,098;22;48
;;56.13775471;37.09800301;873.36;135;24,016;22;48
;;56.13759741;37.09838156;874.34;136;24,038;22;48
;;56.13743588;37.09875894;875.33;134;24,094;22;48
;;56.13727091;37.09913408;876.64;134;24,007;22;48
;;56.13710210;37.09950529;877.95;136;24,044;22;48
;;56.13692908;37.09987273;879.59;136;24,085;22;48
;;56.13675327;37.10023549;880.25;135;24,094;22;48
;;56.13657295;37.10059228;881.23;137;24,011;22;48
;;56.13638898;37.10094330;882.22;136;24,092;22;48
;;56.13620196;37.10128874;883.20;136;24,093;22;48
;;56.13601155;37.10162666;883.86;135;24,079;22;48
;;56.13581799;37.10196093;884.51;136;24,067;22;48
;;56.13562064;37.10228965;885.50;136;24,052;22;48
;;56.13541958;37.10261537;885.83;136;24,065;22;48
;;56.13521485;37.10293637;886.15;136;24,037;22;48
;;56.13500575;37.10325285;886.81;137;24,042;22;48
;;56.13478916;37.10356362;887.47;136;24,072;22;48
;;56.13456776;37.10386819;888.12;135;24,051;22;48
;;56.13434169;37.10416599;888.78;136;24,015;22;48
;;56.13411199;37.10445914;889.11;135;24,016;22;48
;;56.13387713;37.10474691;889.44;137;24,09;22;48
;;56.13363806;37.10502912;889.76;136;24,098;22;48
;;56.13339527;37.10530582;889.76;135;24,003;22;48
;;56.13314767;37.10557704;889.76;135;24,089;22;48
;;56.13289608;37.10584299;889.76;136;24,02;22;48
;;56.13264022;37.10610180;889.44;136;24,076;22;48
;;56.13237862;37.10634703;888.45;135;24,067;22;48
;;56.13211427;37.10658393;888.12;136;24,005;22;48
;;56.13184606;37.10681092;888.12;135;24,047;22;48
;;56.13157340;37.10703035;887.47;137;24,09;22;48
;;56.13129628;37.10724280;886.81;135;24,046;22;48
;;56.13101619;37.10745090;885.83;137;24,012;22;48
;;56.13073531;37.10765182;885.17;136;24,091;22;48
;;56.13045304;37.10784655;884.19;135;24,094;22;48
;;56.13017080;37.10803615;882.87;135;24,059;22;48
;;56.12988862;37.10822513;881.23;137;24,001;22;48
;;56.12960853;37.10841328;880.58;136;24,005;22;48
;;56.12932710;37.10859918;879.27;134;24,052;22;48
;;56.12904527;37.10878481;877.62;136;24,004;22;48
;;56.12876201;37.10897003;875.66;136;24,096;22;48
;;56.12848044;37.10915426;874.02;134;24,022;22;48
;;56.12820030;37.10933680;872.38;136;24,095;22;48
;;56.12791864;37.10952014;870.08;136;24,081;22;48
;;56.12763575;37.10970554;867.78;136;24,008;22;48
;;56.12735281;37.10989388;865.49;136;24,073;22;48
;;56.12707139;37.11008210;862.86;135;24,021;22;48
;;56.12678974;37.11026958;860.56;135;24,039;22;48
;;56.12650834;37.11045732;857.94;136;24,084;22;48
;;56.12622789;37.11064361;854.99;136;24,075;22;48
;;56.12594729;37.11082916;852.03;135;24,084;22;48
;;56.12566641;37.11101496;849.08;136;24,056;22;48
;;56.12538561;37.11120134;846.13;135;24,01;22;48
;;56.12510354;37.11138869;843.50;135;24,023;22;48
;;56.12482063;37.11157717;841.21;136;24,068;22;48
;;56.12453830;37.11176354;838.58;136;24,009;22;48
;;56.12425873;37.11194864;835.96;134;24,002;22;48
;;56.12397880;37.11213422;834.32;137;24,009;22;48
;;56.12369743;37.11231973;833.01;135;24,013;22;48
;;56.12341792;37.11250538;832.02;135;24,084;22;48
;;56.12313899;37.11269015;831.36;136;24,099;22;48
;;56.12286061;37.11287516;831.69;137;24,068;22;48
;;56.12258372;37.11305913;831.69;134;24,02;22;48
;;56.12230716;37.11324218;832.35;136;24,086;22;48
;;56.12203143;37.11342543;832.35;137;24,051;22;48
;;56.12175156;37.11361012;833.01;137;24,054;22;48
;;56.12147132;37.11379468;833.01;136;24,025;22;48
;;56.12119105;37.11397695;833.33;137;24,078;22;48
;;56.12091033;37.11415626;833.99;136;24,082;22;48
;;56.12063130;37.11434056;834.65;137;24,093;22;48
;;56.12035198;37.11452678;834.97;136;24,094;22;48
;;56.12007184;37.11471339;835.30;135;24,071;22;48
;;56.11979236;37.11489966;835.63;135;24,061;22;48
;;56.11951241;37.11508673;835.96;136;24,052;22;48
;;56.11923237;37.11527421;836.29;137;24,069;22;48
;;56.11895305;37.11546724;836.61;137;24,021;22;48
;;56.11867502;37.11566368;836.94;137;24,026;22;48
;;56.11839800;37.11586281;837.27;137;24,093;22;48
;;56.11812393;37.11607234;837.93;135;24,002;22;48
;;56.11785103;37.11628764;838.25;137;24,053;22;48
;;56.11757881;37.11650788;838.91;136;24,032;22;48
;;56.11730865;37.11673411;839.24;137;24,068;22;48
;;56.11703985;37.11697395;839.57;137;24,058;22;48
;;56.11677440;37.11721386;840.55;137;24,019;22;48
;;56.11650883;37.11746242;841.54;136;24,055;22;48
;;56.11624669;37.11772172;842.19;138;24,021;22;48
;;56.11598830;37.11798890;843.18;135;24,006;22;48
;;56.11573180;37.11825974;843.83;137;24,095;22;47
;;56.11547593;37.11853286;844.49;135;24,079;22;47
;;56.11521897;37.11881195;845.14;135;24,064;22;47
;;56.11496277;37.11909389;845.80;135;24,09;22;47
;;56.11470565;37.11937487;845.80;134;24,1;22;47
;;56.11445312;37.11965742;846.46;136;24,062;22;47
;;56.11420111;37.11994505;846.46;136;24,095;22;47
;;56.11395005;37.12023751;846.46;135;24,058;22;47
;;56.11370073;37.12053395;845.80;136;24,005;22;47
;;56.11345240;37.12083613;845.47;137;24,02;22;47
;;56.11320558;37.12113856;845.47;135;24,038;22;47
;;56.11296019;37.12144261;845.14;137;24,013;22;47
;;56.11271513;37.12175034;844.49;136;24,024;22;47
;;56.11247441;37.12206324;843.83;136;24,095;22;47
;;56.11223932;37.12238380;843.83;137;24,005;22;47
;;56.11200421;37.12271412;841.86;136;24,012;22;47
;;56.11177293;37.12304932;840.88;135;24,084;22;47
;;56.11154262;37.12338969;840.22;136;24,03;22;47
;;56.11131364;37.12373196;838.58;135;24,03;22;47
;;56.11108686;37.12408303;836.29;134;24,034;22;47
;;56.11086180;37.12443622;834.97;136;24,042;22;47
;;56.11063830;37.12479715;832.35;134;24,089;22;47
;;56.11041749;37.12516269;830.05;136;24,045;22;47
;;56.11019899;37.12553087;827.43;135;24,075;22;47
;;56.10998312;37.12590318;825.46;135;24,001;22;47
;;56.10977077;37.12628141;824.15;134;24,082;22;47
;;56.10956055;37.12665826;821.52;134;24,062;22;47
;;56.10936103;37.12705612;831.69;136;24,018;22;47
;;56.10914694;37.12745038;829.07;134;24,012;22;47
;;56.10894284;37.12783994;827.43;136;24,087;22;47
;;56.10873990;37.12822903;823.49;136;24,037;22;47
;;56.10854257;37.12862548;822.18;136;24,094;22;47
;;56.10834862;37.12902535;820.54;134;24,044;22;47
;;56.10815412;37.12942750;817.59;137;24,016;22;47
;;56.10796045;37.12983508;814.63;136;24,031;22;47
;;56.10776948;37.13024197;811.02;136;24,075;22;47
;;56.10758404;37.13065148;808.40;136;24,027;22;47
;;56.10739611;37.13106844;802.82;136;24,02;22;47
;;56.10721370;37.13148979;799.54;137;24,096;22;47
;;56.10703529;37.13191945;795.93;137;24,003;22;47
;;56.10685951;37.13235168;792.32;135;24,002;22;47
;;56.10668422;37.13278307;789.37;136;24,079;22;47
;;56.10651076;37.13321431;785.43;136;24,011;22;47
;;56.10633837;37.13365249;780.51;135;24,078;22;47
;;56.10616888;37.13409262;776.25;137;24,062;22;47
;;56.10600250;37.13453618;771.33;137;24,018;22;47
;;56.10583980;37.13498528;766.40;136;24,033;22;47
;;56.10568373;37.13543861;763.12;136;24,034;22;47
;;56.10553112;37.13589550;759.51;137;24,046;22;47
;;56.10538090;37.13635487;755.91;137;24,025;22;47
;;56.10523332;37.13681652;752.95;136;24,003;22;47
;;56.10508613;37.13727858;749.34;135;24,009;22;47
;;56.10494018;37.13774344;745.41;137;24,029;22;47
;;56.10479852;37.13821438;742.13;136;24,047;22;47
;;56.10465911;37.13868487;738.52;136;24,004;22;47
;;56.10452352;37.13915985;734.91;136;24,083;22;47
;;56.10439104;37.13963488;731.96;136;24,028;22;47
;;56.10426699;37.14008212;729.00;135;24,078;22;47
;;56.10415864;37.14047521;727.36;136;24,012;22;47
;;56.10406397;37.14081269;725.39;134;24,048;22;47
;;56.10398669;37.14109601;724.08;136;24,078;22;47
;;56.10392663;37.14131165;723.10;134;24,087;22;47
;;56.10388301;37.14146276;721.13;126;24,039;22;47
;;56.10384521;37.14157293;720.14;119;24,073;22;47
;;56.10380493;37.14164730;718.83;113;24,083;22;47
;;56.10376756;37.14169513;718.50;105;24,022;22;47
;;56.10374697;37.14173154;718.18;97;24,067;22;47
;;56.10373900;37.14175876;718.18;89;24,06;22;47
;;56.10373966;37.14176226;717.85;79;24,099;22;47
;;56.10374116;37.14175833;718.83;73;24,053;22;47
;;56.10374270;37.14175342;719.49;67;24,019;22;47
;;56.10374518;37.14174482;720.14;62;24,007;22;47
;;56.10374526;37.14174480;720.14;0;24,078;22;47
;;56.10374541;37.14174476;720.14;0;24,042;22;47
;;56.10374612;37.14174523;720.14;32;24,044;22;47
;;56.10374623;37.14174626;720.14;16;24,013;22;47
;;56.10374670;37.14174668;720.14;0;24,01;22;47
;;56.10374671;37.14174680;720.14;0;24,036;22;47
;;56.10374691;37.14174699;720.14;0;24,03;22;47
;;56.10374694;37.14174703;720.14;0;24,029;22;47
;;56.10374681;37.14174680;720.14;0;24,037;22;47
;;56.10374681;37.14174676;720.14;0;24,046;22;47
;;56.10374707;37.14174667;720.47;0;24,026;22;47
;;56.10374702;37.14174665;720.47;0;24,02;22;47
;;56.10374713;37.14174647;720.47;0;24,046;22;47
;;56.10374728;37.14174630;720.47;0;24,027;22;47
;;56.10374738;37.14174616;720.80;0;24,054;22;47
;;56.10374746;37.14174587;720.80;0;24,012;22;47
;;56.10374760;37.14174556;720.80;0;24,035;22;47
;;56.10374779;37.14174523;721.13;0;24,09;22;47
;;56.10374783;37.14174505;721.13;0;24,09;22;47
;;56.10374791;37.14174474;721.46;0;24,017;22;47
;;56.10374788;37.14174487;721.46;0;24,033;22;47
;;56.10374812;37.14174500;721.46;0;24,028;22;47
;;56.10374837;37.14174504;721.78;0;24,042;22;47
;;56.10374864;37.14174514;721.78;0;24,076;22;47
;;56.10374890;37.14174512;721.78;0;24,04;22;47
;;56.10374924;37.14174523;721.78;0;24,007;22;47
;;56.10374949;37.14174507;722.11;0;24,036;22;47
;;56.10374944;37.14174493;722.11;0;24,078;22;47
;;56.10374940;37.14174476;722.11;0;24,071;22;47
;;56.10374944;37.14174440;722.11;0;24,064;22;47
;;56.10374958;37.14174398;722.44;0;24,063;22;47
;;56.10374947;37.14174379;722.44;0;24,017;22;47
;;56.10374972;37.14174363;722.77;0;24,045;22;47
;;56.10374970;37.14174358;722.77;0;24,08;22;47
;;56.10374966;37.14174352;722.77;0;24,064;22;47
;;56.10374963;37.14174345;722.77;0;24,08;22;47
;;56.10374962;37.14174338;722.77;0;24,067;22;47
;;56.10374958;37.14174334;722.77;0;24,065;22;47
;;56.10374955;37.14174327;722.77;0;24,073;22;47
;;56.10374951;37.14174318;722.77;0;24,078;22;47
;;56.10374947;37.14174308;722.77;0;24,013;22;47
;;56.10374948;37.14174294;722.77;0;24,013;22;47
;;56.10374947;37.14174283;722.77;0;24,001;22;47
;;56.10374944;37.14174274;722.77;0;24,027;22;47
;;56.10374939;37.14174264;722.77;0;24,022;22;47
;;56.10374935;37.14174254;722.77;0;24,084;22;47
;;56.10374931;37.14174243;722.77;0;24,081;22;47
;;56.10374930;37.14174232;722.77;0;24,049;22;47
;;56.10374929;37.14174221;722.77;0;24,024;22;47
;;56.10374929;37.14174212;722.77;0;24,051;22;47
;;56.10374929;37.14174204;722.77;0;24,04;22;47
;;56.10374929;37.14174198;722.77;0;24,02;22;47
;;56.10374928;37.14174192;722.77;0;24,051;22;47
;;56.10374929;37.14174186;722.77;0;24,065;22;47
;;56.10374926;37.14174176;722.77;0;24,055;22;47
;;56.10374923;37.14174171;722.77;0;24,064;22;47
;;56.10374919;37.14174163;722.77;0;24,004;22;47
;;56.10374919;37.14174154;722.77;0;24,074;22;47
;;56.10374921;37.14174141;722.77;0;24,088;22;47
;;56.10374922;37.14174130;722.77;0;24,036;22;47
;;56.10374920;37.14174121;722.77;0;24,045;22;47
;;56.10374919;37.14174113;723.10;0;24,02;22;47
;;56.10374919;37.14174102;723.10;0;24,001;22;47
;;56.10374921;37.14174095;723.10;0;24,02;22;47
;;56.10374939;37.14174097;723.10;0;24,047;22;47
;;56.10374940;37.14174090;723.10;0;24,052;22;47
;;56.10374947;37.14174088;723.10;0;24,098;22;47
;;56.10374945;37.14174084;723.10;0;24,073;22;47
;;56.10374945;37.14174081;723.10;0;24,031;22;47
;;56.10374955;37.14174084;723.10;0;24,055;22;47
;;56.10374959;37.14174088;723.10;0;24,018;22;47
;;56.10374966;37.14174093;723.43;0;24,078;22;47
;;56.10374978;37.14174099;723.43;0;24,032;22;47
;;56.10374990;37.14174105;723.43;0;24,063;22;47
;;56.10374990;37.14174105;723.43;0;24,044;22;47
;;56.10374988;37.14174107;723.43;0;24,036;22;47
;;56.10374984;37.14174104;723.43;0;24,055;22;47
;;56.10374980;37.14174101;723.43;0;24,065;22;47
;;56.10374981;37.14174099;723.75;0;24,049;22;47
;;56.10374981;37.14174094;723.75;0;24,076;22;47
;;56.10374982;37.14174087;723.75;0;24,001;22;47
;;56.10374983;37.14174082;723.75;0;24,042;22;47
;;56.10374984;37.14174078;723.75;0;24,018;22;47
;;56.10374983;37.14174076;723.75;0;24,062;22;47
;;56.10374983;37.14174074;723.75;0;24,021;22;47
;;56.10374983;37.14174076;723.75;0;24,003;22;47
;;56.10374983;37.14174075;723.75;0;24,008;22;47
;;56.10374981;37.14174072;723.75;0;24,087;22;47
;;56.10374979;37.14174073;723.75;0;24,091;22;47
;;56.10374978;37.14174072;723.75;0;24,012;22;47
;;56.10374978;37.14174064;723.75;0;24,008;22;47
;;56.10374977;37.14174058;723.75;0;24,015;22;47
;;56.10374978;37.14174061;723.75;0;24,041;22;47
;;56.10374976;37.14174071;723.75;0;24,085;22;47
;;56.10374970;37.14174135;723.75;0;24,057;22;47
;;56.10375567;37.14177735;724.41;5;24,051;22;47
;;56.10376234;37.14182999;724.74;7;24,049;22;47
;;56.10376221;37.14190012;725.07;10;24,099;22;47
;;56.10374947;37.14198972;726.05;16;24,048;22;47
;;56.10372745;37.14209838;727.03;22;24,034;22;47
;;56.10369631;37.14222578;726.38;28;24,067;22;47
;;56.10366095;37.14237320;725.72;35;24,034;22;47
;;56.10362169;37.14254086;725.39;42;24,011;22;47
;;56.10357996;37.14272609;725.39;50;24,048;22;47
;;56.10353389;37.14292843;724.41;57;24,067;22;47
;;56.10348660;37.14314486;723.75;65;24,014;22;47
;;56.10343616;37.14337626;723.10;71;24,027;22;47
;;56.10338400;37.14362051;722.77;77;24,068;22;47
;;56.10332890;37.14387924;722.11;81;24,1;22;47
;;56.10327476;37.14415005;722.44;86;24,072;22;47
;;56.10321779;37.14443780;721.13;92;24,081;22;47
;;56.10315979;37.14474273;719.82;95;24,021;22;47
;;56.10310064;37.14506423;717.85;100;24,039;22;47
;;56.10304043;37.14540443;716.86;103;24,069;22;47
;;56.10297853;37.14575863;715.88;104;24,029;22;47
;;56.10291432;37.14612425;713.58;107;24,07;22;47
;;56.10284757;37.14650242;712.27;111;24,083;22;47
;;56.10277827;37.14688898;710.63;113;24,067;22;47
;;56.10270698;37.14729216;708.01;113;24,015;22;47
;;56.10263844;37.14770478;706.04;117;24,095;22;47
;;56.10256852;37.14812917;704.07;117;24,088;22;47
;;56.10249738;37.14856488;701.12;121;24,039;22;47
;;56.10242860;37.14901043;699.48;120;24,036;22;47
;;56.10236130;37.14946134;696.52;124;24,031;22;47
;;56.10229142;37.14991989;694.88;124;24,02;22;47
;;56.10222126;37.15038398;692.91;125;24,065;22;47
;;56.10215103;37.15084961;691.27;126;24,033;22;47
;;56.10208202;37.15131849;688.65;127;24,054;22;47
;;56.10200768;37.15179664;686.35;127;24,056;22;47
;;56.10193398;37.15227438;685.04;128;24,011;22;47
;;56.10185929;37.15275307;683.40;130;24,033;22;47
;;56.10178395;37.15323450;681.76;129;24,069;22;47
;;56.10170860;37.15371546;680.12;129;24,087;22;47
;;56.10163469;37.15419393;679.13;131;24,025;22;47
;;56.10156427;37.15466898;679.79;132;24,057;22;47
;;56.10149211;37.15513422;679.13;130;24,011;22;47
;;56.10142244;37.15559698;678.15;131;24,018;22;47
;;56.10135684;37.15605621;677.17;131;24,089;22;47
;;56.10128784;37.15650573;676.84;131;24,05;22;47
;;56.10121897;37.15694674;677.49;132;24,025;22;47
;;56.10115111;37.15737651;678.15;131;24,071;22;47
;;56.10108068;37.15779482;678.15;133;24,099;22;47
;;56.10101104;37.15820152;678.48;133;24,052;22;47
